,review_id,business_id,user_id,stars,blob_polarity,review
269056,qHTVHjDnvFZgWrwWGF4clw,utSuiRS-hZnmHoPHdjw6dA,V-4RQc4L9Q5aaD-NVJIIgA,4,-0.6,majorly awkward
269057,QA9WdVB3Kmrp7_982CaYMA,utSuiRS-hZnmHoPHdjw6dA,ahh8Xp97IyTG3wnCAXkpog,5,0.271666667,this place was amazing! everyone was super friendly and made even a chicken like me so comfortable with jumping 855 ft off the stratosphere!
269058,GDeFAltD5aovf7YquuSJtw,utSuiRS-hZnmHoPHdjw6dA,Bg-LAx67quoNgLvcqLrEmA,5,0,my husband and my 2 girls did this and it was the highlight of our las vegas trip
269059,GDeFAltD5aovf7YquuSJtw,utSuiRS-hZnmHoPHdjw6dA,Bg-LAx67quoNgLvcqLrEmA,5,0,it was $109
269060,GDeFAltD5aovf7YquuSJtw,utSuiRS-hZnmHoPHdjw6dA,Bg-LAx67quoNgLvcqLrEmA,5,0,99 for the jump and $139
269061,GDeFAltD5aovf7YquuSJtw,utSuiRS-hZnmHoPHdjw6dA,Bg-LAx67quoNgLvcqLrEmA,5,0.3,00 for the package and pictures which i though was totally worth it
269062,GDeFAltD5aovf7YquuSJtw,utSuiRS-hZnmHoPHdjw6dA,Bg-LAx67quoNgLvcqLrEmA,5,0,they give you a jump drive to take home that has the video and pictures
269063,GDeFAltD5aovf7YquuSJtw,utSuiRS-hZnmHoPHdjw6dA,Bg-LAx67quoNgLvcqLrEmA,5,0,you can jump again within 24 hours for $50
269064,GDeFAltD5aovf7YquuSJtw,utSuiRS-hZnmHoPHdjw6dA,Bg-LAx67quoNgLvcqLrEmA,5,0.15,they were very organized and professional
269065,GDeFAltD5aovf7YquuSJtw,utSuiRS-hZnmHoPHdjw6dA,Bg-LAx67quoNgLvcqLrEmA,5,0.6,the observation deck was nice too
269066,oF-qjxEyCrNQmYm5WhP-Xw,utSuiRS-hZnmHoPHdjw6dA,RiTC2nd3CNGVv7BF3FUIMQ,5,-0.096875,"a definite, absolute, must do!! holy crap! even though it is a controlled fall it is well worth the jump"
269067,oF-qjxEyCrNQmYm5WhP-Xw,utSuiRS-hZnmHoPHdjw6dA,RiTC2nd3CNGVv7BF3FUIMQ,5,0,45 mph and 17 seconds to the bottom
269068,oF-qjxEyCrNQmYm5WhP-Xw,utSuiRS-hZnmHoPHdjw6dA,RiTC2nd3CNGVv7BF3FUIMQ,5,1,the view is incredible as well as the rush! do it!!
269069,BkANHCMhk8aMGcxQray0Ng,utSuiRS-hZnmHoPHdjw6dA,Ok2WfTykukqTVoULYaDj9g,5,0.125,"definitely the most extreme thrill ride in vegas, and for that the skyjump gets a 5 star review"
269070,BkANHCMhk8aMGcxQray0Ng,utSuiRS-hZnmHoPHdjw6dA,Ok2WfTykukqTVoULYaDj9g,5,0.082407407,"wish i could say i actually jumped, but after my best friend and i got fully liquored up, they postponed us for an hour or so due to a vip event, and then closed down the ride for the rest of the evening due to windy conditions"
269071,BkANHCMhk8aMGcxQray0Ng,utSuiRS-hZnmHoPHdjw6dA,Ok2WfTykukqTVoULYaDj9g,5,0,"they re-scheduled us for the following day, but conditions were once again too windy"
269072,BkANHCMhk8aMGcxQray0Ng,utSuiRS-hZnmHoPHdjw6dA,Ok2WfTykukqTVoULYaDj9g,5,-0.05,we did get to see the ride in action and watched a few jumps and had 2-for-1 martinis in the skybar while contemplating dinner in the revolving restaurant
269073,BkANHCMhk8aMGcxQray0Ng,utSuiRS-hZnmHoPHdjw6dA,Ok2WfTykukqTVoULYaDj9g,5,0,maybe on a next trip to vegas (?)
269074,BkANHCMhk8aMGcxQray0Ng,utSuiRS-hZnmHoPHdjw6dA,Ok2WfTykukqTVoULYaDj9g,5,0.15,also my buddy was so wasted he almost bought one of those tacky light up t shirts in the lobby! and there was no bubble tea
269075,BkANHCMhk8aMGcxQray0Ng,utSuiRS-hZnmHoPHdjw6dA,Ok2WfTykukqTVoULYaDj9g,5,0.5,:)
269076,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,0,i recently did the skyjump when i had some friends visiting town
269077,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,-0.155555556,"i had wanted to try it, but just never made it down there until now"
269078,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,0.075,"we were really excited to jump, but i was kind of disappointed after the jump was done"
269079,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,0,here's why:
269080,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,-0.5,it is extremely expensive
269081,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,0,regular price is $125
269082,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,0.275,for a few dollars more you can skydive in jean or boulder city and have more fun
269083,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,0,"they do have a local rate of $99, but you have to ask for it before you pay"
269084,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,0.4,the good part of the locals rate was that my out of town friends were able to get the local rate with my id since we all jumped together
269085,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,0.081481481,"if you have ever skydived or bungeed, which i have on several occasions, this will be a huge let down"
269086,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,-0.111111111,the guidelines you are attached to really slow down your decent and it feels like you are falling down through molasses
269087,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,0.45,"if you have never jumped out of a plane or bungeed, you would probably enjoy it more"
269088,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,-0.333333333,we jumped during the day and the view is seriously lacking
269089,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,0,i wish we would have done it at night when the lights were on
269090,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,-1,day time jumps are boring
269091,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,0.16,"so if you have never jumped from a high spot before, go try it out"
269092,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,0,"if you have jumped before, be warned"
269093,6eJCHmLllGbH0wcEN4fKHg,utSuiRS-hZnmHoPHdjw6dA,Cw3UMmYeqqx1u4HIWaWw3w,2,0.08,"i do have to say though, the first step off was terrifying, thrilling, exciting, and an ""almost peed my pants"" kind of experience"
269094,VQswttj9IktSyiuEb2NDWg,utSuiRS-hZnmHoPHdjw6dA,MrmNkLKORAE1PkjCsrXptw,5,0,"it's no skydiving, but definitely a different experience when u jump off the edge"
269095,VQswttj9IktSyiuEb2NDWg,utSuiRS-hZnmHoPHdjw6dA,MrmNkLKORAE1PkjCsrXptw,5,0.266666667,it was a lot of fun and you felt safe as they tighten your harness countless times before the jump
269096,OwtCO7taEdShOpCKfX4OEQ,utSuiRS-hZnmHoPHdjw6dA,ckatlK_rJKF4pWoDHYZF1g,5,0.6875,the staff was really friendly and i had the best time ever
269097,OwtCO7taEdShOpCKfX4OEQ,utSuiRS-hZnmHoPHdjw6dA,ckatlK_rJKF4pWoDHYZF1g,5,0,do not let the fear of heights keep you away from the sky fall
269098,OwtCO7taEdShOpCKfX4OEQ,utSuiRS-hZnmHoPHdjw6dA,ckatlK_rJKF4pWoDHYZF1g,5,0.75,"i have acrophobia but i jumped and it was the best experience ever, even better than the skydive from 1000 feet"
269099,OwtCO7taEdShOpCKfX4OEQ,utSuiRS-hZnmHoPHdjw6dA,ckatlK_rJKF4pWoDHYZF1g,5,0.16,i highly recommend these rides and this place to adrenaline junkies like me
269100,BVlUuif6FVneo7QI3Jq9gg,utSuiRS-hZnmHoPHdjw6dA,53nLX7Y4cTt87UPckhBoPQ,4,0.8,this is a great time
269101,BVlUuif6FVneo7QI3Jq9gg,utSuiRS-hZnmHoPHdjw6dA,53nLX7Y4cTt87UPckhBoPQ,4,0.1,"the only reason that i gave it four stars is the cost and the fact that they don't really tell you how to land, until you're landing"
269102,BVlUuif6FVneo7QI3Jq9gg,utSuiRS-hZnmHoPHdjw6dA,53nLX7Y4cTt87UPckhBoPQ,4,0.5,the staff is great and really help put your mind at ease if you're nervous
269103,BVlUuif6FVneo7QI3Jq9gg,utSuiRS-hZnmHoPHdjw6dA,53nLX7Y4cTt87UPckhBoPQ,4,0,everyone you pass does a safety check on your harness
269104,BVlUuif6FVneo7QI3Jq9gg,utSuiRS-hZnmHoPHdjw6dA,53nLX7Y4cTt87UPckhBoPQ,4,0.328888889,it makes you feel much more secure and able to enjoy the ride down
269105,BVlUuif6FVneo7QI3Jq9gg,utSuiRS-hZnmHoPHdjw6dA,53nLX7Y4cTt87UPckhBoPQ,4,0,definitely spend the extra to get the video
269106,BVlUuif6FVneo7QI3Jq9gg,utSuiRS-hZnmHoPHdjw6dA,53nLX7Y4cTt87UPckhBoPQ,4,0.2,at this point what is an extra few bucks? it's a great souvenir
269107,BVlUuif6FVneo7QI3Jq9gg,utSuiRS-hZnmHoPHdjw6dA,53nLX7Y4cTt87UPckhBoPQ,4,0.285714286,they also have a computer where you upload it to facebook right away
269108,BVlUuif6FVneo7QI3Jq9gg,utSuiRS-hZnmHoPHdjw6dA,53nLX7Y4cTt87UPckhBoPQ,4,0.5,"make sure you keep your receipt though, as you need it to access the computer"
269109,BVlUuif6FVneo7QI3Jq9gg,utSuiRS-hZnmHoPHdjw6dA,53nLX7Y4cTt87UPckhBoPQ,4,0.2,"as a side note, they do a military discount so make sure you ask about that if applicable"
269110,BVlUuif6FVneo7QI3Jq9gg,utSuiRS-hZnmHoPHdjw6dA,53nLX7Y4cTt87UPckhBoPQ,4,-0.3125,"overall, an expensive once in a lifetime experience!"
269111,hENULftJ6B56lTszepsLig,utSuiRS-hZnmHoPHdjw6dA,S6z5mpqOkXQCDlgIixCqRQ,5,0.9375,amazing experience!! musttttt dooooo
269112,E-NYDQcy9Jco_nz6-pbCeg,utSuiRS-hZnmHoPHdjw6dA,GCToyOzdSlnT9IjnpJa63A,5,0.5,i can't say enough amazing things about our experience here!!!!  i recommend staying at the hotel because there is a discount on the jump
269113,E-NYDQcy9Jco_nz6-pbCeg,utSuiRS-hZnmHoPHdjw6dA,GCToyOzdSlnT9IjnpJa63A,5,0,if you stay suited up and jump again you get 50% off as well
269114,E-NYDQcy9Jco_nz6-pbCeg,utSuiRS-hZnmHoPHdjw6dA,GCToyOzdSlnT9IjnpJa63A,5,0.833333333,one of the things that most impressed me is for that one friend who chickens out!!!!  skyjump will let them jump another day or transfer their jump to someone else but they don't just take your money and run which is awesome
269115,E-NYDQcy9Jco_nz6-pbCeg,utSuiRS-hZnmHoPHdjw6dA,GCToyOzdSlnT9IjnpJa63A,5,0,if you do have that friend that chickens out
269116,E-NYDQcy9Jco_nz6-pbCeg,utSuiRS-hZnmHoPHdjw6dA,GCToyOzdSlnT9IjnpJa63A,5,0.29375,"there shirts you can buy them to further embarrass them!!!  the staff was friendly, enthusiastic and also very understanding"
269117,E-NYDQcy9Jco_nz6-pbCeg,utSuiRS-hZnmHoPHdjw6dA,GCToyOzdSlnT9IjnpJa63A,5,-0.14155816,i mean you are about to jump off of a structure that stands 855ft above solid concrete and you are traveling at a rate of approximately 45 mph!!!  it is a life changing experience and i wish everyone who needed to get past the scary things in life would try this!  i feel like wonder woman and i jumped a few days ago!!!!  get the wristcam it is worth the extra expense and you can relive your jump over and over again!  thank you skyjump las vegas for feeding the adrenaline junkie in us!!!!  i gotta be really honest and say it is gonna be really hard to beat this trip and jump
269118,E-NYDQcy9Jco_nz6-pbCeg,utSuiRS-hZnmHoPHdjw6dA,GCToyOzdSlnT9IjnpJa63A,5,0,this is a zip line guys not a bungee
269119,E-NYDQcy9Jco_nz6-pbCeg,utSuiRS-hZnmHoPHdjw6dA,GCToyOzdSlnT9IjnpJa63A,5,0,it is a controlled stop and you land on your feet
269120,E-NYDQcy9Jco_nz6-pbCeg,utSuiRS-hZnmHoPHdjw6dA,GCToyOzdSlnT9IjnpJa63A,5,0.249302455,unless of course you have noodle knees from the endorphins!!  the only thing that would have made this better is if they were playing loud music and you had a soundtrack!!!  so worth the money and worth doing twice!!!!  i recommend a night jump only because las vegas is so breathtaking at night and honestly a day jump is a lot scarier!  you can see a whole lot more and it makes it a little more difficult to walk the plank!!!!  do it do it do itttttttttttttttttttttttttttttt!!!  you won't regret it!!!  last thing i'll say
269121,E-NYDQcy9Jco_nz6-pbCeg,utSuiRS-hZnmHoPHdjw6dA,GCToyOzdSlnT9IjnpJa63A,5,0,they've done over 106k jumps with no accidents and a sister company in another country has done this for over 25 years with no problems
269122,E-NYDQcy9Jco_nz6-pbCeg,utSuiRS-hZnmHoPHdjw6dA,GCToyOzdSlnT9IjnpJa63A,5,0.1625,it is really safe!  they do at least 6 safety checks and are a class act
269123,E-NYDQcy9Jco_nz6-pbCeg,utSuiRS-hZnmHoPHdjw6dA,GCToyOzdSlnT9IjnpJa63A,5,0.027777778,you are probably risking your life at a much higher rate just driving down the strip!
269124,PHV_3JVGEV5vU2xg0aJpJg,utSuiRS-hZnmHoPHdjw6dA,VzDNtfW3VG838oTSBg4Q-g,5,0.5,the skyjump is one of my favorite attractions
269125,PHV_3JVGEV5vU2xg0aJpJg,utSuiRS-hZnmHoPHdjw6dA,VzDNtfW3VG838oTSBg4Q-g,5,-0.218518519,you get an insane adrenaline rush when you stand at the top of the stratosphere and look down 900 feet
269126,PHV_3JVGEV5vU2xg0aJpJg,utSuiRS-hZnmHoPHdjw6dA,VzDNtfW3VG838oTSBg4Q-g,5,0,ask yourself: do you have the guts to take the leap of faith and step off the platform?
269127,yx4RTqHSu1HalV9oMgWIpA,utSuiRS-hZnmHoPHdjw6dA,7HnJU4A3pFKgMLrEZbBe1A,5,-0.18047619,"i just did the sky jump over the weekend for my birthday and it was everything i expected it to be!  due to bad weather the previous day resulting in closure of the sky jump, there were a lot of walk-ins and re-scheduled appointments, so be smart and make an appointment in advance"
269128,yx4RTqHSu1HalV9oMgWIpA,utSuiRS-hZnmHoPHdjw6dA,7HnJU4A3pFKgMLrEZbBe1A,5,-0.046428571,"since i had big birthday plans that night, i had very limited time"
269129,yx4RTqHSu1HalV9oMgWIpA,utSuiRS-hZnmHoPHdjw6dA,7HnJU4A3pFKgMLrEZbBe1A,5,0,"after speaking with several employees (multiple times), i finally pushed my way into a 6pm time slot vs"
269130,yx4RTqHSu1HalV9oMgWIpA,utSuiRS-hZnmHoPHdjw6dA,7HnJU4A3pFKgMLrEZbBe1A,5,-0.125,"two other options, 7:45pm and midnight"
269131,yx4RTqHSu1HalV9oMgWIpA,utSuiRS-hZnmHoPHdjw6dA,7HnJU4A3pFKgMLrEZbBe1A,5,0.4375,"i thought it was cool of them to find a way to squeeze me in and more importantly, make me feel safe"
269132,yx4RTqHSu1HalV9oMgWIpA,utSuiRS-hZnmHoPHdjw6dA,7HnJU4A3pFKgMLrEZbBe1A,5,-0.2,i'm extremely afraid of heights but this is something i really wanted to conquer in hopes of building my way up to sky diving
269133,yx4RTqHSu1HalV9oMgWIpA,utSuiRS-hZnmHoPHdjw6dA,7HnJU4A3pFKgMLrEZbBe1A,5,0,they checked the harness 3 times and did numerous checks after hooking me up to the cable
269134,yx4RTqHSu1HalV9oMgWIpA,utSuiRS-hZnmHoPHdjw6dA,7HnJU4A3pFKgMLrEZbBe1A,5,0.25,"in addition, almost all of the employees have done the jump many times and talk to you about it, which is a big relief too"
269135,yx4RTqHSu1HalV9oMgWIpA,utSuiRS-hZnmHoPHdjw6dA,7HnJU4A3pFKgMLrEZbBe1A,5,0.032,"if you're scared to do something like this but want to, i would highly recommend starting with the sky jump! in my case, there were other nervous people at the top waiting in line that i could relate with before leaping off the platform! it's a tad bit expensive, but an experience i'll never forget"
269136,yx4RTqHSu1HalV9oMgWIpA,utSuiRS-hZnmHoPHdjw6dA,7HnJU4A3pFKgMLrEZbBe1A,5,0.3,recommendation: my friends and family said it would be nice to have heat lamps outside for people watching the jumpers
