,Unnamed: 0,review_id,business_id,user_id,stars,blob_polarity,review,stem_review,complaint,compliments,suggestion for user,suggestion for business
11,275013,wxt_yF0BeP1XOTCrlzTc2w,ovd7_Dr8y_Q-H1_LxXDi_g,tQv7vqVh6ooBD8FQ7q-McQ,5,0.5,we had so many things we all could do,we had so mani thing we all could do,0,1,0,0
12,275014,wxt_yF0BeP1XOTCrlzTc2w,ovd7_Dr8y_Q-H1_LxXDi_g,tQv7vqVh6ooBD8FQ7q-McQ,5,0.294047619,"the kids had a designated water park area, we experienced our first mini golf game (my kids played for free), my husband tried the rope courage, we took advantage of their large arcade, and my children got their interactive wands that activated cute chests and sculptures around the hotel","the kid had a design water park area, we experienc our first mini golf game (mi kid play for free), my husband tri the rope courage, we took advantag of their larg arcade, and my children got their interact wand that activ cute chest and sculptur around the hotel",1,1,0,0
13,275015,wxt_yF0BeP1XOTCrlzTc2w,ovd7_Dr8y_Q-H1_LxXDi_g,tQv7vqVh6ooBD8FQ7q-McQ,5,0.46666666700000003,i love how parking was free and the hotel itself was so close to many shopping malls & restaurants,i love how park wa free and the hotel itself wa so close to mani shop mall & restaur,1,1,0,0
14,275016,wxt_yF0BeP1XOTCrlzTc2w,ovd7_Dr8y_Q-H1_LxXDi_g,tQv7vqVh6ooBD8FQ7q-McQ,5,0.6,"honestly, i didn't want to leave","honestly, i didn't want to leav",0,1,0,0
15,275017,wxt_yF0BeP1XOTCrlzTc2w,ovd7_Dr8y_Q-H1_LxXDi_g,tQv7vqVh6ooBD8FQ7q-McQ,5,0.0,we will be back,we will be back,0,1,0,0
16,275018,DAo-bhbAfO23jP9GRTIW1Q,ovd7_Dr8y_Q-H1_LxXDi_g,v1onzNUhsJgT-h28HwIxbA,3,0.26666666699999997,kudos to jason at great wolf lodge for following up and following through to rectify this matter,kudo to jason at great wolf lodg for follow up and follow through to rectifi thi matter,1,1,0,0
17,275019,fyExEoQaFn-vG7vqSj8CCQ,ovd7_Dr8y_Q-H1_LxXDi_g,x7RxGxHDMrRIYvDMVmjs1w,5,0.5375,had a great first time visit! we went for my daughters tenth birthday and couldn't have had a better time,had a great first time visit! we went for my daughter tenth birthday and couldn't have had a better time,1,1,0,0
18,275020,fyExEoQaFn-vG7vqSj8CCQ,ovd7_Dr8y_Q-H1_LxXDi_g,x7RxGxHDMrRIYvDMVmjs1w,5,0.441666667,"the kids had an absolute blast, the staff was super friendly and everyone made sure to say happy birthday to her","the kid had an absolut blast, the staff wa super friendli and everyon made sure to say happi birthday to her",0,1,0,0
19,275021,fyExEoQaFn-vG7vqSj8CCQ,ovd7_Dr8y_Q-H1_LxXDi_g,x7RxGxHDMrRIYvDMVmjs1w,5,0.5,it offered so much more than i anticipated,it offer so much more than i anticip,0,1,0,0
20,275022,fyExEoQaFn-vG7vqSj8CCQ,ovd7_Dr8y_Q-H1_LxXDi_g,x7RxGxHDMrRIYvDMVmjs1w,5,0.0,it was like a mini resort,it wa like a mini resort,0,1,0,0
21,275023,fyExEoQaFn-vG7vqSj8CCQ,ovd7_Dr8y_Q-H1_LxXDi_g,x7RxGxHDMrRIYvDMVmjs1w,5,0.7,kids loved the log cabin inside the room that they got to stay in,kid love the log cabin insid the room that they got to stay in,0,1,0,0
22,275024,fyExEoQaFn-vG7vqSj8CCQ,ovd7_Dr8y_Q-H1_LxXDi_g,x7RxGxHDMrRIYvDMVmjs1w,5,0.4,"great experience, we will be back!","great experience, we will be back!",0,1,0,0
23,275025,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,0.2,after my family and i stayed here this week i noticed alot i don't really like,after my famili and i stay here thi week i notic alot i don't realli like,1,1,0,0
24,275026,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,0.25,first the biggest problem,first the biggest problem,1,1,0,0
25,275027,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,0.0,all water or any drinks you drink at this location has a algae taste to it,all water or ani drink you drink at thi locat ha a alga tast to it,1,1,0,0
26,275028,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,0.0,the water in the room is the same,the water in the room is the same,1,1,0,0
27,275029,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,0.0,all the ice in the building has this taste also,all the ice in the build ha thi tast also,1,1,0,0
28,275030,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,0.0,we tried sodas and teas in their restaurant they also have a algae taste in them,we tri soda and tea in their restaur they also have a alga tast in them,1,0,0,0
29,275031,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,-0.5,when we asked the server they told us sorry we get alot of complaints about it,when we ask the server they told us sorri we get alot of complaint about it,1,0,0,0
30,275032,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,0.1,wow,wow,1,1,0,0
31,275033,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,-0.125,so my other problem is this,so my other problem is thi,1,1,0,0
32,275034,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,0.0,they close water park at 9,they close water park at 9,1,1,0,0
33,275035,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,0.0,cmon gwl,cmon gwl,1,0,0,0
34,275036,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,0.229427083,this is why people pay you so much to stay there!!!! maybe 11 makes alot more sense? well at least to your customers,thi is whi peopl pay you so much to stay there!!!! mayb 11 make alot more sense? well at least to your custom,1,1,0,0
35,275037,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,0.0,also i beleive they could keep one snack bar open all night,also i beleiv they could keep one snack bar open all night,1,1,1,0
36,275038,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,0.0,just my opionin,just my opionin,1,0,0,0
37,275039,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,0.1,i hated leaving there when they do such a great job of having most things you want there in house,i hate leav there when they do such a great job of have most thing you want there in hous,1,1,0,0
38,275040,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,0.1,but they close everything to early,but they close everyth to earli,1,1,0,0
39,275041,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,0.0,so you have to leave to go get things,so you have to leav to go get thing,1,1,0,0
40,275042,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,-0.35,sadly i think we as guests and they as a business are missing out,sadli i think we as guest and they as a busi are miss out,1,0,1,0
41,275043,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,0.5,for the price you pay to be here i also believe the put put golf should be alot cheaper as well as a wand for magic quest,for the price you pay to be here i also believ the put put golf should be alot cheaper as well as a wand for magic quest,1,1,0,0
42,275044,X5GTr-8O7vTomOh_WJgJ7g,ovd7_Dr8y_Q-H1_LxXDi_g,CvHO6qVQSrNUn_T53ZDwrA,2,-0.25,they are expensive all around here so be warned you will spend alot of extra money once your here,they are expens all around here so be warn you will spend alot of extra money onc your here,1,0,1,0
43,275045,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.7,good:,good:,1,1,0,0
44,275046,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.0,ton of stuff for the kids to do,ton of stuff for the kid to do,1,1,0,1
45,275047,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.4,free dance party and bedtime story,free danc parti and bedtim stori,1,1,0,0
46,275048,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,-0.7,bad:,bad:,1,0,0,0
47,275049,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.0,food selection and cost - with the exception for the cost of the pizza,food select and cost - with the except for the cost of the pizza,1,1,0,0
48,275050,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,-0.322222222,the pizza place should have some pizzas ready to go as it took almost half an hour to get pizza and pasta (pasta was terrible),the pizza place should have some pizza readi to go as it took almost half an hour to get pizza and pasta (pasta wa terrible),1,0,0,0
49,275051,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.2,no place to store your luggage while waiting on your room to be ready,no place to store your luggag while wait on your room to be readi,1,1,0,0
50,275052,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.25,had to leave it in the car and the car was hot and we had some items melt,had to leav it in the car and the car wa hot and we had some item melt,1,1,0,0
51,275053,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.0,beverage cost,beverag cost,1,0,0,0
52,275054,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.0,room was much smaller than pictured,room wa much smaller than pictur,1,1,0,0
53,275055,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.1875,i know i ordered a room with 2 beds plus the bunk beds and when i got there they gave me a room with only 1 bed plus the bunk beds and i called (took forever to get a person on the phone) and they said they were sold out of the room i wanted so they gave me a handicap accessible room,i know i order a room with 2 bed plu the bunk bed and when i got there they gave me a room with onli 1 bed plu the bunk bed and i call (took forev to get a person on the phone) and they said they were sold out of the room i want so they gave me a handicap access room,1,1,0,0
54,275056,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.0,what the heck?!? so basically i had to share a twin bunk bed with one of the kids,what the heck?!? so basic i had to share a twin bunk bed with one of the kid,1,1,0,0
55,275057,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.125,i was really upset over this as i paid for an booked something i didn't get!  they simply did not care that i didn't get the room i booked,i wa realli upset over thi as i paid for an book someth i didn't get!  they simpli did not care that i didn't get the room i book,1,1,0,0
56,275058,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,-0.5,bunk beds were so uncomfortable,bunk bed were so uncomfort,1,0,0,0
57,275059,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.0,i think there was a board instead of a mattress!  2 days later and my back is still killing me!,i think there wa a board instead of a mattress!  2 day later and my back is still kill me!,1,1,0,0
58,275060,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.0,room coffee was not drinkable,room coffe wa not drinkabl,1,1,0,0
59,275061,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,-0.25,towels were small and scratchy,towel were small and scratchi,1,1,0,1
60,275062,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.0,$2 ,$2 ,1,0,0,0
61,275063,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.0,50 for the bottled water in the room,50 for the bottl water in the room,1,0,0,0
62,275064,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.2,as much as you pay for the room they should give you a couple of bottles of water,as much as you pay for the room they should give you a coupl of bottl of water,1,1,0,0
63,275065,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.0,the check-in line when we got there took us almost an hour to get through,the check-in line when we got there took us almost an hour to get through,1,1,0,0
64,275066,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.082142857,lines for the large slides took a long time to get through,line for the larg slide took a long time to get through,1,1,0,0
65,275067,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,-0.1875,people that work there were not friendly,peopl that work there were not friendli,1,0,0,0
66,275068,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.311904762,not a single one went out of their way to smile or say something nice,not a singl one went out of their way to smile or say someth nice,1,1,0,0
67,275069,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.083333333,$20 ($10 refunded if you return the key) for a locker key?! really?!,$20 ($10 refund if you return the key) for a locker key?! really?!,1,1,0,0
68,275070,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.0,not enough included with the cost of the room,not enough includ with the cost of the room,1,1,0,0
69,275071,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.0,everything was an additional charge,everyth wa an addit charg,1,1,0,0
70,275072,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,-0.14343434300000002,calling the front desk and getting a live person was something that was near impossible,call the front desk and get a live person wa someth that wa near imposs,1,0,0,0
71,275073,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.0,i lost my car key fob and called and the person who handles that (one person) does not work on mondays and i left a message that she would get back to me in 72 hours,i lost my car key fob and call and the person who handl that (one person) doe not work on monday and i left a messag that she would get back to me in 72 hour,1,1,0,0
72,275074,xEtpyr2V0Ci8kYxr411Dkw,ovd7_Dr8y_Q-H1_LxXDi_g,Gk7iYCzZ3H2nwb5kB_PTBA,2,0.35714285700000004,"just lacked the ""going out of their way to make you feel special and thank you for your stay with us"" feel","just lack the ""go out of their way to make you feel special and thank you for your stay with us"" feel",1,1,0,0
73,275075,7ATd-xElGAKrpbSDO8hVXg,ovd7_Dr8y_Q-H1_LxXDi_g,_WH5Yd_1NcbyFCHbGkcYmA,5,0.3,"we had so much fun, we are going again next year! it was great for my three year old; they had story time and character walks","we had so much fun, we are go again next year! it wa great for my three year old; they had stori time and charact walk",0,1,0,0
74,275076,7ATd-xElGAKrpbSDO8hVXg,ovd7_Dr8y_Q-H1_LxXDi_g,_WH5Yd_1NcbyFCHbGkcYmA,5,0.8,the staff treated us great,the staff treat us great,0,1,0,0
75,275077,7ATd-xElGAKrpbSDO8hVXg,ovd7_Dr8y_Q-H1_LxXDi_g,_WH5Yd_1NcbyFCHbGkcYmA,5,0.0,you wear wrist bracelets for your room key,you wear wrist bracelet for your room key,0,1,0,0
76,275078,7ATd-xElGAKrpbSDO8hVXg,ovd7_Dr8y_Q-H1_LxXDi_g,_WH5Yd_1NcbyFCHbGkcYmA,5,0.0,also can use your bracelet to buy stuff to charge to your room,also can use your bracelet to buy stuff to charg to your room,0,1,1,1
77,275079,7ATd-xElGAKrpbSDO8hVXg,ovd7_Dr8y_Q-H1_LxXDi_g,_WH5Yd_1NcbyFCHbGkcYmA,5,-0.6,"(according to staff, just too afraid to use; could be financially dangerous)","(accord to staff, just too afraid to use; could be financi dangerous)",1,0,0,0
78,275080,7ATd-xElGAKrpbSDO8hVXg,ovd7_Dr8y_Q-H1_LxXDi_g,_WH5Yd_1NcbyFCHbGkcYmA,5,0.5,"we stayed in the kid kamp room, which my son enjoyed (as well as my wife and i)","we stay in the kid kamp room, which my son enjoy (a well as my wife and i)",0,1,0,0
79,275081,7ATd-xElGAKrpbSDO8hVXg,ovd7_Dr8y_Q-H1_LxXDi_g,_WH5Yd_1NcbyFCHbGkcYmA,5,0.0,would recommend!,would recommend!,0,1,1,0
80,275082,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,-0.2,please don't waste your time or money,pleas don't wast your time or money,1,0,1,0
81,275083,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,-0.7,the room is so bad,the room is so bad,1,0,0,0
82,275084,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.0,our bed linens are ripped,our bed linen are rip,1,0,0,0
83,275085,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.0,still food around couch,still food around couch,1,1,0,0
84,275086,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.0,tiny double bed,tini doubl bed,1,0,0,0
85,275087,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,-0.65,bunks very uncomfortable,bunk veri uncomfort,1,0,0,0
86,275088,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.27380952399999997,i am 100% certain a super 8 motel is nicer,i am 100% certain a super 8 motel is nicer,1,1,0,0
87,275089,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.0,it's a money pit,it' a money pit,1,0,0,0
88,275090,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.0,$399 for room plus $70 tax,$399 for room plu $70 tax,1,0,0,0
89,275091,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.0,$20 to rent a locker,$20 to rent a locker,1,0,0,0
90,275092,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.5,$13 more per person to do the rope climb by the pool,$13 more per person to do the rope climb by the pool,1,1,0,0
91,275093,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.5,$5 more a head for mini golf that is pitiful,$5 more a head for mini golf that is piti,1,1,0,0
92,275094,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.0,only 5 slides,onli 5 slide,1,0,0,0
93,275095,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.0,the arcade has no prices but takes credit cards at each thing,the arcad ha no price but take credit card at each thing,1,1,0,0
94,275096,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.8,lol,lol,1,0,0,0
95,275097,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,-0.3,"for close to $500 a night, at least include all the activities","for close to $500 a night, at least includ all the activ",1,1,0,1
96,275098,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.0,story time is for toddlers btw,stori time is for toddler btw,1,0,0,0
97,275099,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.25,we walked by and even the toddlers weren't interested,we walk by and even the toddler weren't interest,1,0,0,0
98,275100,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.13,it's very loud in the water park from echoes,it' veri loud in the water park from echo,1,1,0,0
99,275101,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.0,i was warned of that,i wa warn of that,1,0,0,0
100,275102,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.35,i have no idea how much the magic wands are,i have no idea how much the magic wand are,1,0,0,0
101,275103,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.0,go follow a kid and see what they do before you buy one,go follow a kid and see what they do befor you buy one,1,0,1,0
102,275104,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.0,omg,omg,1,0,0,0
103,275105,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.8,lol,lol,1,0,0,0
104,275106,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.2,they open a plastic trunk with light up plastic inside,they open a plastic trunk with light up plastic insid,1,1,0,0
105,275107,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.25,none of the kids we saw were interested but rather looked tortured to have to do the activity,none of the kid we saw were interest but rather look tortur to have to do the activ,1,1,0,0
106,275108,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,1.0,"my boys ages 7 and 10 said the water park was awesome but they were ""done"" in 3 hours","my boy age 7 and 10 said the water park wa awesom but they were ""done"" in 3 hour",1,1,0,0
107,275109,2KpF3txbTE8ApkYMFNzF1g,ovd7_Dr8y_Q-H1_LxXDi_g,lB5rRr7NSxgf5rbHLt8ViA,1,0.0,i guess i don't get it,i guess i don't get it,1,0,0,0
